seqnames	start	end	width	strand	tx_id	gene_id
chr1	176788467	176807124	18658	-	8068	545389
chr1	177020073	177248805	228733	-	8071	23797
chr1	177022115	177248767	226653	-	8072	23797
chr1	177022116	177258203	236088	-	8073	23797
chr1	177762962	177796511	33550	-	8086	11566
chr1	178323074	178337728	14655	-	8095	51810
chr1	178323134	178330621	7488	-	8096	51810
chr1	178323620	178329407	5788	-	8097	51810
chr1	178324343	178337797	13455	-	8098	51810
chr1	178951960	179518034	566075	-	8105	69726
chr1	179395224	179518041	122818	-	8110	69726
chr1	179508307	179518005	9699	-	8111	69726
chr1	179528055	179546267	18213	-	8113	15278
chr1	179695297	179745271	49975	-	8118	383592
chr1	179695297	179745271	49975	-	8119	383592
chr1	179695659	179745200	49542	-	8120	383592
chr1	179697864	179700280	2417	-	8121	383592
chr1	179744894	179803680	58787	-	8122	226747
chr1	179745337	179752409	7073	-	8123	226747
chr1	179753699	179757989	4291	-	8125	226747
chr1	179760263	179765907	5645	-	8126	226747
chr1	179768295	179770918	2624	-	8127	226747
chr1	180165238	180193485	28248	-	8133	67426
chr1	180165238	180196020	30783	-	8134	67426
chr1	180167019	180195938	28920	-	8135	67426
chr1	180167151	180178631	11481	-	8136	67426
chr1	180167391	180195981	28591	-	8137	67426
chr1	180170123	180195961	25839	-	8138	67426
chr1	180170130	180182097	11968	-	8139	67426
chr1	180179007	180195961	16955	-	8141	67426
chr1	180179072	180193483	14412	-	8142	67426
chr1	180179109	180196075	16967	-	8143	67426
chr1	180179136	180182800	3665	-	8144	67426
chr1	180179142	180195972	16831	-	8145	67426
chr1	180179145	180193662	14518	-	8146	67426
chr1	180179196	180195972	16777	-	8147	67426
chr1	180179248	180199602	20355	-	8148	67426
chr1	180182173	180195902	13730	-	8149	67426
chr1	180227004	180253138	26135	-	8153	19165
chr1	180227004	180256300	29297	-	8154	19165
chr1	180227006	180245950	18945	-	8156	19165
chr1	180227443	180248150	20708	-	8158	19165
chr1	180227445	180245757	18313	-	8159	19165
chr1	180245638	180263438	17801	-	8163	19165
chr1	180432387	180483467	51081	-	8166	381310
chr1	180437683	180483329	45647	-	8167	381310
chr1	180438329	180483504	45176	-	8170	381310
chr1	180693043	180697034	3992	-	8174	27217
chr1	180800832	180813632	12801	-	8177	15078
chr1	180802697	180813547	10851	-	8178	15078
chr1	180803024	180813943	10920	-	8179	15078
chr1	180803131	180813534	10404	-	8180	15078
chr1	180810233	180813603	3371	-	8182	15078
chr1	180810241	180813603	3363	-	8183	15078
chr1	180976210	180996170	19961	-	8187	13849
chr1	180989554	181017569	28016	-	8188	13849
chr1	180989554	181017569	28016	-	8189	13849
chr1	180996149	181020904	24756	-	8190	13849
chr1	181087138	181144204	57067	-	8193	67459
chr1	181173228	181211978	38751	-	8198	226757
chr1	181173228	181212001	38774	-	8199	226757
chr1	181173232	181211437	38206	-	8200	226757
chr1	181177097	181211426	34330	-	8201	226757
chr1	181177675	181184266	6592	-	8202	226757
chr1	181180407	181183739	3333	-	8203	226757
chr1	181509633	181511451	1819	-	8210	403180
chr1	181815335	181842379	27045	-	8213	98386
chr1	181819880	181828886	9007	-	8215	98386
chr1	181836058	181843046	6989	-	8217	98386
chr1	181836087	181842361	6275	-	8218	98386
chr1	181836238	181842859	6622	-	8219	98386
chr1	181838462	181842326	3865	-	8220	98386
chr1	181896384	182019661	123278	-	8223	13800
chr1	181904400	182019990	115591	-	8224	13800
chr1	181904445	182019980	115536	-	8225	13800
chr1	181904445	182019980	115536	-	8226	13800
chr1	181905506	182014404	108899	-	8229	13800
chr1	181905513	182019661	114149	-	8230	13800
chr1	181905513	182019661	114149	-	8231	13800
chr1	181905513	182019661	114149	-	8232	13800
chr1	181919451	181923764	4314	-	8235	13800
chr1	182154704	182164486	9783	-	8244	NA
chr1	182154704	182164486	9783	-	8245	NA
chr1	182157178	182158098	921	-	8246	625823
chr1	182275772	182282804	7033	-	8247	13244
chr1	182279004	182282224	3221	-	8249	13244
chr1	182313102	182341618	28517	-	8250	67948
chr1	182316463	182341600	25138	-	8252	67948
chr1	182316991	182341571	24581	-	8253	67948
chr1	182317244	182341629	24386	-	8254	67948
chr1	182467260	182517524	50265	-	8258	12334
chr1	182747126	182749180	2055	-	8263	433386
chr1	183086266	183147461	61196	-	8264	68897
chr1	183086266	183221485	135220	-	8265	68897
chr1	183086266	183221490	135225	-	8266	68897
chr1	183135458	183221522	86065	-	8268	68897
chr1	183276352	183296992	20641	-	8271	71678
chr1	183276354	183297256	20903	-	8272	71678
chr1	183277068	183297269	20202	-	8273	71678
chr1	183286181	183297228	11048	-	8276	71678
chr1	183291937	183295852	3916	-	8279	71678
chr1	183326725	183345296	18572	-	8280	338366
chr1	183326827	183354040	27214	-	8281	338366
chr1	183335945	183345514	9570	-	8282	338366
chr1	183356346	183369553	13208	-	8284	338366
chr1	184033032	184033998	967	-	8287	73363
chr1	184727140	184732619	5480	-	8293	15284
chr1	184727147	184731598	4452	-	8294	15284
chr1	184786767	184811197	24431	-	8295	66112
chr1	184786776	184811313	24538	-	8296	66112
chr1	184787289	184808853	21565	-	8297	66112
chr1	184813068	184845881	32814	-	8298	67247
chr1	184822375	184846451	24077	-	8305	67247
chr1	184871926	184883218	11293	-	8310	226777
chr1	184896789	184999570	102782	-	8311	226778
chr1	184919517	184999475	79959	-	8312	226778
chr1	185284726	185329396	44671	-	8315	381314
chr1	185295038	185329396	34359	-	8317	381314
chr1	185311846	185329396	17551	-	8318	381314
chr1	186087731	186117310	29580	-	8325	226791
chr1	186622792	186705989	83198	-	8330	21808
chr1	186624218	186705700	81483	-	8331	21808
chr1	186720978	186749358	28381	-	8337	67223
chr1	187044648	187215465	170818	-	8341	74717
chr1	187048407	187215446	167040	-	8342	74717
chr1	187112484	187142904	30421	-	8346	74717
chr1	187117263	187215437	98175	-	8347	74717
chr1	187135293	187143097	7805	-	8349	74717
chr1	187135293	187215421	80129	-	8350	74717
chr1	188971095	189007828	36734	-	8358	226823
chr1	188971095	189007840	36746	-	8359	226823
chr1	188972476	188978598	6123	-	8362	226823
chr1	188973801	188976651	2851	-	8364	226823
chr1	189207930	189344192	136263	-	8369	16526
chr1	189207937	189343832	135896	-	8370	16526
chr1	189207937	189402273	194337	-	8371	16526
chr1	189209744	189402218	192475	-	8372	16526
chr1	189209753	189402213	192461	-	8373	16526
chr1	189209790	189343355	133566	-	8374	16526
chr1	189209790	189343707	133918	-	8375	16526
chr1	189640606	189688086	47481	-	8382	108000
chr1	189642696	189648856	6161	-	8383	108000
chr1	189658725	189688086	29362	-	8384	108000
chr1	189683826	189688035	4210	-	8386	108000
chr1	189880492	189922363	41872	-	8389	226830
chr1	190118035	190170714	52680	-	8394	19130
chr1	190122453	190169399	46947	-	8395	19130
chr1	190123010	190170680	47671	-	8396	19130
chr1	190700202	190911747	211546	-	8400	320119
chr1	190772879	190834036	61158	-	8401	320119
chr1	190772879	190911738	138860	-	8402	320119
chr1	190772879	190911770	138892	-	8403	320119
chr1	190885376	190911769	26394	-	8408	320119
chr1	190947646	190979296	31651	-	8409	226841
chr1	190947648	190979002	31355	-	8410	226841
chr1	191005847	191026158	20312	-	8415	226844
chr1	191005849	191025967	20119	-	8416	226844
chr1	191024909	191026124	1216	-	8419	226844
chr1	191045826	191062932	17107	-	8420	68972
chr1	191045838	191062904	17067	-	8421	68972
chr1	191045842	191062904	17063	-	8422	68972
chr1	191045842	191062905	17064	-	8423	68972
chr1	191162584	191164817	2234	-	8430	619288
chr1	191170296	191183340	13045	-	8431	11910
chr1	191170296	191218039	47744	-	8432	11910
chr1	191306789	191318194	11406	-	8434	66208
chr1	191351975	191397041	45067	-	8435	226849
chr1	191356960	191368725	11766	-	8438	226849
chr1	191537356	191575521	38166	-	8446	76843
chr1	191537365	191575544	38180	-	8447	76843
chr1	191549829	191575513	25685	-	8449	76843
chr1	191997205	191999970	2766	-	8465	22033
chr1	191997430	192092559	95130	-	8466	22033
chr1	192054350	192059162	4813	-	8468	22033
chr1	192098546	192138010	39465	-	8471	214742
chr1	192098561	192138040	39480	-	8472	214742
chr1	192098771	192138031	39261	-	8473	214742
chr1	192100584	192116346	15763	-	8474	214742
chr1	192100787	192138062	37276	-	8475	214742
chr1	192100907	192124285	23379	-	8476	214742
chr1	192101384	192138026	36643	-	8477	214742
chr1	192101388	192137927	36540	-	8478	214742
chr1	192127990	192137660	9671	-	8481	214742
chr1	192496711	192771213	274503	-	8485	226861
chr1	192512828	192771223	258396	-	8486	226861
chr1	192543148	192771218	228071	-	8487	226861
chr1	192844488	192855756	11269	-	8495	214791
chr1	192844489	192851747	7259	-	8496	214791
chr1	192847063	192851747	4685	-	8497	214791
chr1	192891233	193035775	144543	-	8499	329324
chr1	192891233	193035775	144543	-	8500	329324
chr1	192895986	193035662	139677	-	8501	329324
chr1	192897210	193035717	138508	-	8502	329324
chr1	193091104	193114675	23572	-	8506	215193
chr1	193092566	193117557	24992	-	8507	215193
chr1	193104402	193130272	25871	-	8508	215193
chr1	193104418	193130244	25827	-	8509	215193
chr1	193122042	193130207	8166	-	8513	215193
chr1	193175453	193201334	25882	-	8515	215243
chr1	193175494	193201547	26054	-	8516	215243
chr1	193175504	193201547	26044	-	8517	215243
chr1	193179237	193184818	5582	-	8518	215243
chr1	193184574	193194300	9727	-	8520	215243
chr1	193184663	193187140	2478	-	8521	215243
chr1	193194529	193197971	3443	-	8524	215243
chr1	193221634	193242629	20996	-	8528	15483
chr1	193221682	193241598	19917	-	8529	15483
chr1	193221689	193264075	42387	-	8530	15483
chr1	193223641	193243561	19921	-	8531	15483
chr1	193229454	193240410	10957	-	8532	15483
chr1	193272161	193273217	1057	-	8536	14373
chr1	193346346	193370225	23880	-	8538	215303
chr1	193346346	193370298	23953	-	8539	215303
chr1	193348761	193359778	11018	-	8540	215303
chr1	195036826	195092249	55424	-	8549	17221
chr1	195041900	195092225	50326	-	8551	17221
chr1	195097382	195131344	33963	-	8554	12946
chr1	195098659	195131323	32665	-	8555	12946
chr1	195103790	195131561	27772	-	8557	12946
chr1	195103796	195117641	13846	-	8558	12946
chr1	195114782	195131586	16805	-	8560	12946
chr1	195129194	195131330	2137	-	8562	12946
chr1	195136811	195176715	39905	-	8564	12902
chr1	195136811	195176716	39906	-	8565	12902
chr1	195136817	195159752	22936	-	8566	12902
chr1	195139669	195151590	11922	-	8569	12902
chr1	195139689	195176648	36960	-	8570	12902
chr1	195141190	195176610	35421	-	8572	12902
chr1	195165745	195171168	5424	-	8574	12902
